data_type,algo,seed,train.val,auc
CLN_MET,svc,5,1,0.7347256728778468
CLN_MET,xgb,5,1,0.7823460144927538
CLN_MET,lr,5,1,0.7828493788819877
CLN_MET,avg,5,1,0.7747851966873707
CLN_PRT,svc,5,0,0.7683636363636362
CLN_PRT,xgb,5,0,0.7581363636363636
CLN_PRT,lr,5,0,0.7444545454545455
CLN_PRT,avg,5,0,0.781
CLN_PRT,svc,5,1,0.731917701863354
CLN_PRT,xgb,5,1,0.7855124223602484
CLN_PRT,lr,5,1,0.7687810559006211
CLN_PRT,avg,5,1,0.757748447204969
CLN_MIR,svc,5,0,0.7388181818181818
CLN_MIR,xgb,5,0,0.7609545454545454
CLN_MIR,lr,5,0,0.7336363636363636
CLN_MIR,avg,5,0,0.753
CLN_MTB_PRT,svc,5,1,0.7407569875776397
CLN_MTB_PRT,xgb,5,1,0.7877600931677018
CLN_MTB_PRT,lr,5,1,0.7664440993788819
CLN_MTB_PRT,avg,5,1,0.7842028985507247
MIR,svc,5,0,0.6454999999999999
MIR,xgb,5,0,0.633090909090909
MIR,lr,5,0,0.6506363636363637
MIR,avg,5,0,0.6659090909090909
CLN_MTB,svc,5,1,0.7727600931677018
CLN_MTB,xgb,5,1,0.7858734472049689
CLN_MTB,lr,5,1,0.7713923395445134
CLN_MTB,avg,5,1,0.7874482401656314
CLN_MIR_MET,svc,5,0,0.7427727272727273
CLN_MIR_MET,xgb,5,0,0.7258636363636364
CLN_MIR_MET,lr,5,0,0.7336363636363636
CLN_MIR_MET,avg,5,0,0.7513636363636365
CLN_MTB_MIR,svc,5,1,0.7576138716356108
CLN_MTB_MIR,xgb,5,1,0.7817999482401656
CLN_MTB_MIR,lr,5,1,0.7817417184265011
CLN_MTB_MIR,avg,5,1,0.7846609730848861
CLN_PRT_MET,svc,5,0,0.771590909090909
CLN_PRT_MET,xgb,5,0,0.7745454545454545
CLN_PRT_MET,lr,5,0,0.7444545454545455
CLN_PRT_MET,avg,5,0,0.7916363636363636
CLN_MIR_MET,svc,5,1,0.7225621118012422
CLN_MIR_MET,xgb,5,1,0.7781431159420289
CLN_MIR_MET,lr,5,1,0.7922644927536233
CLN_MIR_MET,avg,5,1,0.7875672877846791
CLN_MTB_PRT,svc,5,0,0.7928181818181818
CLN_MTB_PRT,xgb,5,0,0.7575000000000001
CLN_MTB_PRT,lr,5,0,0.7587272727272727
CLN_MTB_PRT,avg,5,0,0.7978181818181818
CLN_MTB_PRT_MET,svc,5,1,0.7277639751552796
CLN_MTB_PRT_MET,xgb,5,1,0.7879503105590062
CLN_MTB_PRT_MET,lr,5,1,0.7664440993788819
CLN_MTB_PRT_MET,avg,5,1,0.7740476190476191
CLN_MTB_MET,svc,5,0,0.7930909090909091
CLN_MTB_MET,xgb,5,0,0.764090909090909
CLN_MTB_MET,lr,5,0,0.7525454545454546
CLN_MTB_MET,avg,5,0,0.7965454545454546
CLN_MTB_MET,svc,5,1,0.7435649585921326
CLN_MTB_MET,xgb,5,1,0.7853726708074534
CLN_MTB_MET,lr,5,1,0.7690372670807453
CLN_MTB_MET,avg,5,1,0.773118530020704
MET,svc,5,0,0.5519090909090908
MET,xgb,5,0,0.5524545454545454
MET,lr,5,0,0.5
MET,avg,5,0,0.5626363636363637
CLN,svc,5,1,0.7583022774327123
CLN,xgb,5,1,0.7785830745341615
CLN,lr,5,1,0.7849404761904762
CLN,avg,5,1,0.7853105590062113
CLN_PRT_MIR_MET,svc,5,0,0.7727272727272727
CLN_PRT_MIR_MET,xgb,5,0,0.741590909090909
CLN_PRT_MIR_MET,lr,5,0,0.741909090909091
CLN_PRT_MIR_MET,avg,5,0,0.777090909090909
MET,svc,5,1,0.5516718426501035
MET,xgb,5,1,0.5541032608695652
MET,lr,5,1,0.5
MET,avg,5,1,0.5595134575569358
CLN_MET,svc,5,0,0.761909090909091
CLN_MET,xgb,5,0,0.7511363636363636
CLN_MET,lr,5,0,0.7408181818181819
CLN_MET,avg,5,0,0.7726363636363637
CLN_MTB_MIR_MET,svc,5,1,0.7348162525879917
CLN_MTB_MIR_MET,xgb,5,1,0.7830628881987579
CLN_MTB_MIR_MET,lr,5,1,0.7726371635610766
CLN_MTB_MIR_MET,avg,5,1,0.7764648033126295
CLN_PRT_MIR,svc,8,0,0.7215909090909091
CLN_PRT_MIR,xgb,8,0,0.7221818181818181
CLN_PRT_MIR,lr,8,0,0.729090909090909
CLN_PRT_MIR,avg,8,0,0.7502727272727273
CLN_PRT_MIR_MET,svc,8,1,0.6739440993788821
CLN_PRT_MIR_MET,xgb,8,1,0.756322463768116
CLN_PRT_MIR_MET,lr,8,1,0.7606288819875776
CLN_PRT_MIR_MET,avg,8,1,0.7486904761904761
CLN_MTB_MIR_MET,svc,8,0,0.7828181818181819
CLN_MTB_MIR_MET,xgb,8,0,0.7543636363636363
CLN_MTB_MIR_MET,lr,8,0,0.7402727272727273
CLN_MTB_MIR_MET,avg,8,0,0.779
PRT,svc,8,1,0.5723330745341615
PRT,xgb,8,1,0.6220419254658385
PRT,lr,8,1,0.6011697722567287
PRT,avg,8,1,0.6170341614906831
CLN_MTB_PRT_MET,svc,8,0,0.8086363636363636
CLN_MTB_PRT_MET,xgb,8,0,0.7531818181818182
CLN_MTB_PRT_MET,lr,8,0,0.7622727272727273
CLN_MTB_PRT_MET,avg,8,0,0.8003636363636365
MIR,svc,8,1,0.6191537267080746
MIR,xgb,8,1,0.6975207039337474
MIR,lr,8,1,0.6657660455486543
MIR,avg,8,1,0.7056081780538304
CLN_MTB_PRT_MIR_MET,svc,8,0,0.803681818181818
CLN_MTB_PRT_MIR_MET,xgb,8,0,0.7681818181818181
CLN_MTB_PRT_MIR_MET,lr,8,0,0.7566363636363636
CLN_MTB_PRT_MIR_MET,avg,8,0,0.7965454545454544
CLN_PRT_MET,svc,8,1,0.6671532091097309
CLN_PRT_MET,xgb,8,1,0.7574353002070394
CLN_PRT_MET,lr,8,1,0.7606288819875776
CLN_PRT_MET,avg,8,1,0.7487888198757764
CLN_MTB_MIR,svc,8,0,0.7783636363636364
CLN_MTB_MIR,xgb,8,0,0.7834545454545454
CLN_MTB_MIR,lr,8,0,0.7372727272727272
CLN_MTB_MIR,avg,8,0,0.7832727272727272
CLN_PRT_MIR,svc,8,1,0.6843659420289855
CLN_PRT_MIR,xgb,8,1,0.7696713250517598
CLN_PRT_MIR,lr,8,1,0.7606288819875776
CLN_PRT_MIR,avg,8,1,0.7714466873706003
MTB,svc,8,0,0.7650909090909092
MTB,xgb,8,0,0.746090909090909
MTB,lr,8,0,0.7572727272727272
MTB,avg,8,0,0.7739090909090909
CLN_MIR,svc,8,1,0.7580383022774326
CLN_MIR,xgb,8,1,0.7844202898550724
CLN_MIR,lr,8,1,0.7933618012422361
CLN_MIR,avg,8,1,0.7969513457556936
CLN,svc,8,0,0.7520454545454546
CLN,xgb,8,0,0.7458181818181818
CLN,lr,8,0,0.7383636363636363
CLN,avg,8,0,0.7565454545454545
CLN_MTB_PRT_MIR_MET,svc,8,1,0.7084239130434782
CLN_MTB_PRT_MIR_MET,xgb,8,1,0.7706495859213252
CLN_MTB_PRT_MIR_MET,lr,8,1,0.7756107660455486
CLN_MTB_PRT_MIR_MET,avg,8,1,0.7813845755693583
CLN_MTB_PRT_MIR,svc,8,0,0.7938181818181819
CLN_MTB_PRT_MIR,xgb,8,0,0.7552272727272726
CLN_MTB_PRT_MIR,lr,8,0,0.7588181818181818
CLN_MTB_PRT_MIR,avg,8,0,0.7932727272727274
MTB,svc,8,1,0.7362577639751553
MTB,xgb,8,1,0.7472748447204969
MTB,lr,8,1,0.7590320910973085
MTB,avg,8,1,0.7681573498964804
PRT,svc,8,0,0.6725909090909091
PRT,xgb,8,0,0.5685
PRT,lr,8,0,0.6545454545454545
PRT,avg,8,0,0.6528181818181819
CLN_MTB_PRT_MIR,svc,8,1,0.7200957556935818
CLN_MTB_PRT_MIR,xgb,8,1,0.7807906314699794
CLN_MTB_PRT_MIR,lr,8,1,0.7779891304347826
CLN_MTB_PRT_MIR,avg,8,1,0.7881521739130436
CLN_MTB,svc,8,0,0.7937272727272726
CLN_MTB,xgb,8,0,0.7505909090909091
CLN_MTB,lr,8,0,0.7419090909090909
CLN_MTB,avg,8,0,0.7849999999999999
CLN_MET,svc,8,1,0.7442572463768117
CLN_MET,xgb,8,1,0.7546687370600413
CLN_MET,lr,8,1,0.7799560041407868
CLN_MET,avg,8,1,0.7819461697722566
CLN_PRT,svc,8,0,0.7617272727272727
CLN_PRT,xgb,8,0,0.7626818181818182
CLN_PRT,lr,8,0,0.729
CLN_PRT,avg,8,0,0.7897272727272727
CLN_PRT,svc,8,1,0.6813742236024846
CLN_PRT,xgb,8,1,0.7714117494824018
CLN_PRT,lr,8,1,0.7606288819875776
CLN_PRT,avg,8,1,0.7562008281573499
CLN_MIR,svc,8,0,0.7446363636363637
CLN_MIR,xgb,8,0,0.7389090909090908
CLN_MIR,lr,8,0,0.7258181818181818
CLN_MIR,avg,8,0,0.75
CLN_MTB_PRT,svc,8,1,0.7263483436853002
CLN_MTB_PRT,xgb,8,1,0.763973861283644
CLN_MTB_PRT,lr,8,1,0.7667261904761904
CLN_MTB_PRT,avg,8,1,0.77648033126294
MIR,svc,8,0,0.6394545454545455
MIR,xgb,8,0,0.6346363636363637
MIR,lr,8,0,0.6342727272727272
MIR,avg,8,0,0.6517272727272727
CLN_MTB,svc,8,1,0.7984446169772257
CLN_MTB,xgb,8,1,0.7591369047619048
CLN_MTB,lr,8,1,0.798222049689441
CLN_MTB,avg,8,1,0.8133876811594203
CLN_MIR_MET,svc,8,0,0.7427727272727273
CLN_MIR_MET,xgb,8,0,0.7431818181818182
CLN_MIR_MET,lr,8,0,0.7236363636363636
CLN_MIR_MET,avg,8,0,0.7544545454545455
CLN_MTB_MIR,svc,8,1,0.7811904761904762
CLN_MTB_MIR,xgb,8,1,0.7685119047619047
CLN_MTB_MIR,lr,8,1,0.8049456521739131
CLN_MTB_MIR,avg,8,1,0.8161361283643892
CLN_PRT_MET,svc,8,0,0.771590909090909
CLN_PRT_MET,xgb,8,0,0.7405454545454545
CLN_PRT_MET,lr,8,0,0.729
CLN_PRT_MET,avg,8,0,0.7704545454545455
CLN_MIR_MET,svc,8,1,0.7390993788819875
CLN_MIR_MET,xgb,8,1,0.7827639751552795
CLN_MIR_MET,lr,8,1,0.7921325051759835
CLN_MIR_MET,avg,8,1,0.7900465838509316
CLN_MTB_PRT,svc,8,0,0.7968181818181819
CLN_MTB_PRT,xgb,8,0,0.754590909090909
CLN_MTB_PRT,lr,8,0,0.7627272727272728
CLN_MTB_PRT,avg,8,0,0.7982727272727274
CLN_MTB_PRT_MET,svc,8,1,0.7134860248447205
CLN_MTB_PRT_MET,xgb,8,1,0.7730318322981367
CLN_MTB_PRT_MET,lr,8,1,0.7667210144927535
CLN_MTB_PRT_MET,avg,8,1,0.7700025879917185
CLN_MTB_MET,svc,8,0,0.7918181818181818
CLN_MTB_MET,xgb,8,0,0.7736818181818181
CLN_MTB_MET,lr,8,0,0.7425454545454545
CLN_MTB_MET,avg,8,0,0.7924545454545455
CLN_MTB_MET,svc,8,1,0.7826475155279502
CLN_MTB_MET,xgb,8,1,0.7649922360248447
CLN_MTB_MET,lr,8,1,0.7944798136645963
CLN_MTB_MET,avg,8,1,0.800776397515528
MET,svc,8,0,0.5519090909090908
MET,xgb,8,0,0.5582727272727273
MET,lr,8,0,0.5
MET,avg,8,0,0.5625454545454546
CLN,svc,8,1,0.7697437888198758
CLN,xgb,8,1,0.7685584886128364
CLN,lr,8,1,0.7816459627329193
CLN,avg,8,1,0.7873447204968944
CLN_PRT_MIR_MET,svc,8,0,0.7236363636363636
CLN_PRT_MIR_MET,xgb,8,0,0.7495454545454545
CLN_PRT_MIR_MET,lr,8,0,0.729090909090909
CLN_PRT_MIR_MET,avg,8,0,0.7634545454545455
MET,svc,8,1,0.5276643374741201
MET,xgb,8,1,0.5570678053830228
MET,lr,8,1,0.5
MET,avg,8,1,0.5670652173913044
CLN_MET,svc,8,0,0.7570454545454545
CLN_MET,xgb,8,0,0.7539090909090909
CLN_MET,lr,8,0,0.7476363636363637
CLN_MET,avg,8,0,0.7697272727272728
CLN_MTB_MIR_MET,svc,8,1,0.7788793995859213
CLN_MTB_MIR_MET,xgb,8,1,0.7706379399585921
CLN_MTB_MIR_MET,lr,8,1,0.8053286749482401
CLN_MTB_MIR_MET,avg,8,1,0.8134446169772257
CLN_PRT_MIR,svc,7,0,0.7637727272727273
CLN_PRT_MIR,xgb,7,0,0.7520909090909091
CLN_PRT_MIR,lr,7,0,0.7649090909090909
CLN_PRT_MIR,avg,7,0,0.7778181818181817
CLN_PRT_MIR_MET,svc,7,1,0.718379917184265
CLN_PRT_MIR_MET,xgb,7,1,0.7495367494824017
CLN_PRT_MIR_MET,lr,7,1,0.7810791925465839
CLN_PRT_MIR_MET,avg,7,1,0.761516563146998
CLN_MTB_MIR_MET,svc,7,0,0.7828181818181819
CLN_MTB_MIR_MET,xgb,7,0,0.7909545454545454
CLN_MTB_MIR_MET,lr,7,0,0.7567272727272728
CLN_MTB_MIR_MET,avg,7,0,0.7977272727272728
PRT,svc,7,1,0.5441187888198759
PRT,xgb,7,1,0.6358410973084886
PRT,lr,7,1,0.6457039337474121
PRT,avg,7,1,0.6168737060041408
CLN_MTB_PRT_MET,svc,7,0,0.8029999999999999
CLN_MTB_PRT_MET,xgb,7,0,0.766
CLN_MTB_PRT_MET,lr,7,0,0.7682727272727274
CLN_MTB_PRT_MET,avg,7,0,0.8021818181818181
MIR,svc,7,1,0.4054554865424431
MIR,xgb,7,1,0.6781677018633541
MIR,lr,7,1,0.6355253623188406
MIR,avg,7,1,0.6731444099378882
CLN_MTB_PRT_MIR_MET,svc,7,0,0.8007272727272726
CLN_MTB_PRT_MIR_MET,xgb,7,0,0.7764545454545455
CLN_MTB_PRT_MIR_MET,lr,7,0,0.7515454545454546
CLN_MTB_PRT_MIR_MET,avg,7,0,0.8005454545454544
CLN_PRT_MET,svc,7,1,0.7299443581780538
CLN_PRT_MET,xgb,7,1,0.7623576604554866
CLN_PRT_MET,lr,7,1,0.7790269151138716
CLN_PRT_MET,avg,7,1,0.7778726708074534
CLN_MTB_MIR,svc,7,0,0.7819090909090909
CLN_MTB_MIR,xgb,7,0,0.7839090909090909
CLN_MTB_MIR,lr,7,0,0.7322727272727273
CLN_MTB_MIR,avg,7,0,0.7859090909090909
CLN_PRT_MIR,svc,7,1,0.7217598343685301
CLN_PRT_MIR,xgb,7,1,0.7565269151138716
CLN_PRT_MIR,lr,7,1,0.7810791925465839
CLN_PRT_MIR,avg,7,1,0.7559834368530021
MTB,svc,7,0,0.7650909090909092
MTB,xgb,7,0,0.7217272727272726
MTB,lr,7,0,0.7645454545454544
MTB,avg,7,0,0.7757272727272727
CLN_MIR,svc,7,1,0.7575219979296065
CLN_MIR,xgb,7,1,0.7734161490683229
CLN_MIR,lr,7,1,0.7957091097308489
CLN_MIR,avg,7,1,0.785121635610766
CLN,svc,7,0,0.7516363636363637
CLN,xgb,7,0,0.7392727272727274
CLN,lr,7,0,0.747
CLN,avg,7,0,0.757
CLN_MTB_PRT_MIR_MET,svc,7,1,0.747633281573499
CLN_MTB_PRT_MIR_MET,xgb,7,1,0.7709860248447205
CLN_MTB_PRT_MIR_MET,lr,7,1,0.795315734989648
CLN_MTB_PRT_MIR_MET,avg,7,1,0.7779813664596273
CLN_MTB_PRT_MIR,svc,7,0,0.7941818181818182
CLN_MTB_PRT_MIR,xgb,7,0,0.7539090909090909
CLN_MTB_PRT_MIR,lr,7,0,0.7515454545454546
CLN_MTB_PRT_MIR,avg,7,0,0.7919999999999999
MTB,svc,7,1,0.7325854037267081
MTB,xgb,7,1,0.7695522774327123
MTB,lr,7,1,0.7758307453416149
MTB,avg,7,1,0.7683566252587992
PRT,svc,7,0,0.6725909090909091
PRT,xgb,7,0,0.5820454545454544
PRT,lr,7,0,0.6457272727272727
PRT,avg,7,0,0.6543636363636365
CLN_MTB_PRT_MIR,svc,7,1,0.7464492753623189
CLN_MTB_PRT_MIR,xgb,7,1,0.7714233954451346
CLN_MTB_PRT_MIR,lr,7,1,0.7944461697722568
CLN_MTB_PRT_MIR,avg,7,1,0.7956858178053829
CLN_MTB,svc,7,0,0.7928181818181819
CLN_MTB,xgb,7,0,0.7716818181818181
CLN_MTB,lr,7,0,0.7756363636363637
CLN_MTB,avg,7,0,0.7978181818181819
CLN_MET,svc,7,1,0.7729114906832298
CLN_MET,xgb,7,1,0.7731573498964803
CLN_MET,lr,7,1,0.7791433747412009
CLN_MET,avg,7,1,0.7901371635610765
CLN_PRT,svc,7,0,0.7617272727272727
CLN_PRT,xgb,7,0,0.7129090909090909
CLN_PRT,lr,7,0,0.7571818181818182
CLN_PRT,avg,7,0,0.7679090909090909
CLN_PRT,svc,7,1,0.7360895445134575
CLN_PRT,xgb,7,1,0.7608113354037267
CLN_PRT,lr,7,1,0.7790269151138716
CLN_PRT,avg,7,1,0.7710610766045549
CLN_MIR,svc,7,0,0.7446363636363637
CLN_MIR,xgb,7,0,0.729909090909091
CLN_MIR,lr,7,0,0.7385454545454545
CLN_MIR,avg,7,0,0.7500909090909091
CLN_MTB_PRT,svc,7,1,0.748555900621118
CLN_MTB_PRT,xgb,7,1,0.7728079710144928
CLN_MTB_PRT,lr,7,1,0.7899974120082816
CLN_MTB_PRT,avg,7,1,0.7772644927536231
MIR,svc,7,0,0.6454999999999999
MIR,xgb,7,0,0.6316363636363636
MIR,lr,7,0,0.6418181818181817
MIR,avg,7,0,0.6517272727272728
CLN_MTB,svc,7,1,0.802050983436853
CLN_MTB,xgb,7,1,0.7705952380952381
CLN_MTB,lr,7,1,0.8108385093167702
CLN_MTB,avg,7,1,0.8127225672877847
CLN_MIR_MET,svc,7,0,0.7269545454545455
CLN_MIR_MET,xgb,7,0,0.7388181818181818
CLN_MIR_MET,lr,7,0,0.7378181818181818
CLN_MIR_MET,avg,7,0,0.7482727272727273
CLN_MTB_MIR,svc,7,1,0.7956858178053829
CLN_MTB_MIR,xgb,7,1,0.7828105590062112
CLN_MTB_MIR,lr,7,1,0.8138897515527951
CLN_MTB_MIR,avg,7,1,0.8171557971014494
CLN_PRT_MET,svc,7,0,0.771590909090909
CLN_PRT_MET,xgb,7,0,0.7487272727272727
CLN_PRT_MET,lr,7,0,0.7571818181818182
CLN_PRT_MET,avg,7,0,0.7884545454545455
CLN_MIR_MET,svc,7,1,0.7461102484472051
CLN_MIR_MET,xgb,7,1,0.7730900621118013
CLN_MIR_MET,lr,7,1,0.7969332298136645
CLN_MIR_MET,avg,7,1,0.7944875776397515
CLN_MTB_PRT,svc,7,0,0.7991818181818181
CLN_MTB_PRT,xgb,7,0,0.7516363636363635
CLN_MTB_PRT,lr,7,0,0.7682727272727274
CLN_MTB_PRT,avg,7,0,0.804
CLN_MTB_PRT_MET,svc,7,1,0.7447256728778469
CLN_MTB_PRT_MET,xgb,7,1,0.77080615942029
CLN_MTB_PRT_MET,lr,7,1,0.7899974120082816
CLN_MTB_PRT_MET,avg,7,1,0.7848498964803312
CLN_MTB_MET,svc,7,0,0.7937272727272727
CLN_MTB_MET,xgb,7,0,0.7721363636363636
CLN_MTB_MET,lr,7,0,0.7892727272727271
CLN_MTB_MET,avg,7,0,0.8040909090909091
CLN_MTB_MET,svc,7,1,0.805527950310559
CLN_MTB_MET,xgb,7,1,0.7737047101449275
CLN_MTB_MET,lr,7,1,0.8059989648033128
CLN_MTB_MET,avg,7,1,0.8159627329192546
MET,svc,7,0,0.4829090909090909
MET,xgb,7,0,0.5178181818181818
MET,lr,7,0,0.518909090909091
MET,avg,7,0,0.5155454545454544
CLN,svc,7,1,0.7811024844720496
CLN,xgb,7,1,0.7628920807453415
CLN,lr,7,1,0.783040890269151
CLN,avg,7,1,0.7791718426501036
CLN_PRT_MIR_MET,svc,7,0,0.7673636363636364
CLN_PRT_MIR_MET,xgb,7,0,0.7573636363636362
CLN_PRT_MIR_MET,lr,7,0,0.7649090909090909
CLN_PRT_MIR_MET,avg,7,0,0.7813636363636364
MET,svc,7,1,0.4935481366459627
MET,xgb,7,1,0.5659420289855073
MET,lr,7,1,0.5012163561076605
MET,avg,7,1,0.5543892339544513
CLN_MET,svc,7,0,0.7570454545454545
CLN_MET,xgb,7,0,0.7371818181818182
CLN_MET,lr,7,0,0.7383636363636363
CLN_MET,avg,7,0,0.7588181818181818
CLN_MTB_MIR_MET,svc,7,1,0.7965864389233954
CLN_MTB_MIR_MET,xgb,7,1,0.7828752587991719
CLN_MTB_MIR_MET,lr,7,1,0.8127743271221533
CLN_MTB_MIR_MET,avg,7,1,0.8158902691511386
